employee_id,age,department,role,region,education_level,years_worked,attendance_percent,training_hours,promotions,tasks_completed,project_success_rate,manager_rating,peer_rating,salary,performance_score
11317,32,Finance,Senior,North,Master,7,90.68080697181664,46.32151629690773,0,146.6032947138099,1.0,4.714610361051044,4.7839030482523475,86059.44042473589,4.3
11318,55,IT,Senior,South,Bachelor,28,84.05075908109428,41.259238204854555,5,597.0895453911921,1.0,5.0,5.0,104324.31290787805,4.9
11319,45,Marketing,Intern,South,Bachelor,24,88.5136381157263,85.06636454909003,4,489.8462690528629,1.0,4.722098759805905,5.0,54195.693494923325,5.0
11320,36,Finance,Manager,North,Bachelor,11,85.91711388146352,25.991346649902976,2,182.55175731910822,1.0,4.993615885952816,4.657231685087159,121305.12606199214,4.29
11321,59,IT,Junior,West,Bachelor,35,93.53664071186991,72.9963128530344,6,686.3187497714208,1.0,4.983817867119176,4.875028204369215,100480.20517261513,5.0
11322,29,Finance,Manager,North,Bachelor,3,92.00215745051551,26.00669977099788,0,96.2783861666698,1.0,4.937871457214815,4.665943800183484,100413.68173420792,4.11
11323,26,Finance,Junior,East,Master,5,93.21184922999493,40.408183912640226,1,109.74229961053285,1.0,4.883204083104406,4.718391807236208,54391.61464616289,4.25
11324,47,IT,Intern,North,Bachelor,22,91.58179444572589,76.0869689605954,3,443.57186234729227,1.0,4.753376991511499,5.0,46249.518588826904,4.94
11325,39,IT,Junior,South,PhD,16,86.42280899918232,50.33265470123297,2,303.379534002599,1.0,4.514919068788976,5.0,69741.42281559973,4.55
11326,27,Sales,Junior,East,Bachelor,4,94.05408547701894,57.188059878025705,0,115.65797541603305,1.0,5.0,4.997068248339345,44591.21833897329,4.37
11327,58,Finance,Intern,South,Bachelor,31,99.68889824107781,77.40915940919369,4,669.8723779346677,1.0,4.852482960722825,5.0,74314.11632821875,5.0
11328,34,HR,Junior,West,Bachelor,10,93.63685031442618,71.97423199804908,2,237.895673690541,1.0,4.961566371464759,5.0,52679.84391872353,4.58
11329,49,Finance,Junior,West,Bachelor,26,90.29630160272974,66.95292726664385,4,563.2777486433612,1.0,4.959731784819818,4.918832906986893,77450.54636619831,5.0
11330,26,Finance,Senior,East,Master,4,86.28773129557823,42.632654875753964,0,69.238812777015,0.9864131623878512,5.0,4.165133441042153,75333.03685398075,4.12
11331,34,IT,Intern,West,Bachelor,13,88.36773211696014,79.97054588667405,2,244.9949270787829,1.0,5.0,5.0,31814.74922638553,4.68
11332,38,Finance,Junior,West,Bachelor,17,93.81215862628824,49.411419911420055,2,335.30964479502444,1.0,5.0,5.0,56687.6366462067,4.7
11333,53,Operations,Intern,North,Master,32,96.2924721071975,58.18824762334323,5,641.1571972592876,1.0,4.952899199462925,5.0,70550.77096520356,5.0
11334,50,Finance,Senior,North,Bachelor,25,93.0434646988879,41.13160011392783,4,542.9305934037577,1.0,4.662962897852176,4.766975989995142,112442.31173676679,4.83
11335,24,Operations,Intern,West,Master,0,95.19954915882393,87.94641203573659,0,34.9766021840525,1.0,4.5669234651761705,5.0,23037.887514205515,4.34
11336,55,HR,Manager,West,Master,30,94.83071297610897,28.916661167554107,5,616.1540816176348,1.0,4.46780752110677,5.0,138730.12192910738,4.92
11337,48,IT,Senior,North,Bachelor,26,94.02613756554366,34.651456772132995,4,477.0643970245934,1.0,4.76124651214296,4.881585978598852,111400.94372536021,4.87
11338,34,Finance,Junior,West,Bachelor,8,89.36610561895498,64.64502165214212,1,109.35934466209375,1.0,4.372743560806065,4.387272726390544,47048.980131481476,4.33
11339,54,Operations,Junior,West,Bachelor,27,92.69569404790062,59.16667799375653,4,547.2138823440511,1.0,5.0,5.0,82538.26354111833,5.0
11340,27,Operations,Intern,South,Master,4,88.60648878447145,96.85744191973961,0,106.4078961680215,0.9308114491990139,4.780986119193097,4.956509857573008,31656.49572601219,4.41
11341,45,Operations,Junior,West,Bachelor,20,92.06971581183241,72.32728342068285,2,397.61298853041586,1.0,4.924507845594566,5.0,71837.3342666751,4.87
11342,40,Marketing,Manager,East,Bachelor,14,93.32345412426764,39.59508057023329,2,337.44713514935216,1.0,5.0,3.671613002443001,128342.66951120966,4.45
11343,37,Sales,Manager,South,Bachelor,14,98.71513522954741,37.57734114209904,2,247.52676868658693,1.0,4.678653176779018,4.98105287144197,120250.06264323628,4.57
11344,49,HR,Intern,East,Bachelor,23,86.76107210252947,67.09832585548543,3,423.74944151513205,1.0,4.754005683390633,4.879398148262168,53416.753393478175,4.84
11345,54,Finance,Junior,West,Bachelor,31,93.92603052396522,66.629937020526,5,600.0715707657704,1.0,4.419862015909477,4.690752157472829,86836.7564889039,5.0
11346,34,Marketing,Senior,North,Master,8,97.92494636649438,43.76325957646575,1,138.93108360426294,1.0,5.0,5.0,75286.7945810063,4.45
11347,46,Finance,Senior,South,Bachelor,21,95.03539106335519,46.064247283911634,2,435.7885760604594,1.0,4.756897614107218,5.0,99485.24462191442,4.78
11348,57,Finance,Intern,North,Master,32,95.33178177130017,84.92609486813052,5,627.348644444695,1.0,5.0,5.0,66424.33415129967,5.0
11349,48,IT,Intern,South,Master,26,94.35077960747125,84.52762587848065,4,473.56478616164014,1.0,5.0,5.0,57580.0002835656,5.0
11350,59,IT,Junior,North,Bachelor,32,97.19333795910167,87.00866469549595,5,666.7473537008535,1.0,5.0,4.488850742983079,89341.45583581706,5.0
11351,28,IT,Senior,South,Bachelor,1,87.65008732755052,39.23814330048081,0,10.0,0.9417957235198036,4.700234712151846,4.482151589214364,64098.354400883545,3.99
11352,26,Marketing,Junior,South,Bachelor,2,86.45629333611902,69.3633738082933,0,10.0,0.9237610506433601,4.734076484098208,4.6562013848097035,37271.93008069749,4.16
11353,52,Finance,Junior,East,Master,31,91.97466343813898,55.29010189735997,5,571.318802877684,1.0,4.728844926186902,4.688998990386042,92160.34798319236,5.0
11354,44,Sales,Manager,North,Bachelor,19,83.35535158571317,37.90641583887672,3,386.2136383121262,1.0,5.0,5.0,118463.75887968096,4.61
11355,31,HR,Senior,East,PhD,6,96.92258321671204,49.393198902324556,1,125.58143136453636,0.9966277861510371,4.933293762665375,4.722038506689338,82081.85534436422,4.35
11356,53,IT,Manager,East,Master,30,96.88286078198176,33.64426077135348,3,657.4936296304905,1.0,5.0,5.0,143132.20159601158,5.0
11357,51,IT,Junior,North,Bachelor,27,90.2665977796619,76.692469423765,5,567.4147996843665,1.0,4.877944078321033,4.534420299124905,81300.61240831726,5.0
11358,52,Finance,Intern,South,Master,25,90.51691761335796,71.15723963639583,3,543.249385500266,1.0,5.0,5.0,65290.4939266697,5.0
11359,39,Finance,Manager,East,Bachelor,14,91.71061009939731,25.12779058331778,2,288.6582895389548,1.0,5.0,5.0,120344.08607067338,4.46
11360,57,Marketing,Junior,North,Master,31,92.20808260175848,62.123800860234894,5,590.6920453672831,1.0,5.0,4.952623426842328,89626.94002752885,5.0
11361,23,Marketing,Intern,South,Bachelor,0,92.50869567677714,88.80806853484222,0,10.0,0.9796926954518411,5.0,5.0,20292.834838409577,4.36
11362,35,IT,Junior,East,Bachelor,11,94.23292842751322,61.79429521294933,2,237.7726302216192,1.0,4.933877185035199,4.799785969745696,55953.11915123348,4.57
11363,34,Finance,Intern,East,Bachelor,13,91.30949458796609,92.85759036510566,2,281.1142214675472,1.0,5.0,5.0,38334.123510798185,4.77
11364,50,Sales,Junior,East,Master,24,95.77277321391118,53.3831012903368,4,465.8276356767497,1.0,5.0,4.912010834271615,79505.29174253113,4.96
11365,33,HR,Manager,South,Bachelor,10,93.78379110850122,18.594215105114458,1,214.66359421347198,1.0,4.71170628174583,4.357280050745758,111341.9906693933,4.23
11366,23,Finance,Manager,East,PhD,1,89.57214621650945,33.081283365365046,0,10.0,0.973652363304849,4.571498401381431,3.1018527226847956,95839.88405724369,3.87
11367,53,Finance,Manager,South,Bachelor,27,97.34045067121639,29.228197238863036,3,508.70167217667847,1.0,5.0,4.865643276964695,140872.37486715545,4.92
11368,34,Operations,Intern,West,Bachelor,7,86.56697205551005,85.4286372035822,0,106.52645865843544,0.9955329013121842,5.0,5.0,31463.920017942477,4.5
11369,48,Marketing,Junior,East,Bachelor,27,91.63133675671409,59.72597709133496,4,540.7387796567039,1.0,5.0,5.0,71379.2091730052,5.0
11370,38,HR,Intern,West,Bachelor,12,95.86766960430187,76.59980209376543,2,204.66490934771087,1.0,4.466835962725759,5.0,37947.56285694668,4.63
11371,52,IT,Manager,North,Bachelor,28,89.10770758035142,29.250624282762764,5,547.2576683038698,1.0,5.0,5.0,135865.61539392744,4.89
11372,55,Finance,Junior,East,Bachelor,31,93.2382225870686,60.288488947931846,4,647.0874965424188,1.0,5.0,4.773029226389236,89634.2155372391,5.0
11373,45,IT,Senior,North,Master,24,94.17335838799619,36.950187001516696,4,449.12610965765083,1.0,5.0,4.831360515234278,96981.57572051683,4.84
11374,56,Finance,Senior,North,Bachelor,29,88.55790452807504,37.96867953676572,4,564.8706389948705,1.0,5.0,5.0,123125.37914931544,4.95
11375,27,IT,Junior,North,Bachelor,3,91.71008912162387,55.9640666301309,1,62.148938303285085,0.9801432003453486,5.0,3.668378759392107,42809.00791682086,4.17
11376,40,HR,Junior,West,Bachelor,14,91.37398467916316,68.56665119869406,2,287.406607045968,1.0,4.704349944925898,5.0,56675.19025756344,4.63
11377,51,Marketing,Manager,South,Master,29,89.79304859267083,31.94021004505799,5,565.0212822758332,1.0,4.695562493392781,4.800019325222068,142085.13769815903,4.89
11378,28,HR,Manager,West,Bachelor,2,100.0,52.56752472168766,0,63.60580206205471,1.0,5.0,5.0,105781.35429316945,4.31
11379,31,Operations,Junior,West,Bachelor,9,88.9475745862181,61.607045512784616,2,197.71356902354174,1.0,5.0,4.73587685251009,57952.350446174685,4.45
11380,53,Sales,Junior,North,Bachelor,29,96.01972117627153,54.49142529671338,4,614.195698130851,1.0,5.0,5.0,82128.44344987582,5.0
11381,55,Marketing,Manager,East,Master,29,90.42879593247544,56.706753748630646,4,577.5519422695882,1.0,4.526620079129517,5.0,136306.54792593906,5.0
11382,49,HR,Intern,South,Master,25,87.65345524445887,84.13626377714336,4,484.6154357163097,1.0,4.685848575405118,4.253702002934795,51438.5143318891,4.94
11383,36,Operations,Junior,North,Bachelor,9,92.41125697262028,69.90124786892817,1,159.52103933963633,1.0,5.0,4.930314845863049,54931.938493703725,4.54
11384,51,Sales,Intern,South,Bachelor,29,94.59637353755001,85.92102983202491,4,589.2108255378809,1.0,4.8954064727248605,4.784181782957031,68436.63564755226,5.0
11385,58,Operations,Junior,West,Master,31,95.68203830026272,66.23011029297749,4,608.6853265156618,1.0,5.0,5.0,92087.3762579206,5.0
11386,50,Finance,Intern,South,PhD,26,98.24906044262028,85.35654051352475,3,502.92490666957633,1.0,5.0,5.0,59840.462877053906,5.0
11387,43,Finance,Junior,South,Master,18,100.0,48.97915435223935,3,346.5513820726403,1.0,4.639337285714014,4.883398984970409,71836.49783090712,4.73
11388,25,IT,Intern,East,PhD,2,93.00205681502239,83.67529047561412,0,19.489285446272444,0.9263430905924437,4.507442656191633,4.108011427754192,32561.746087960004,4.23
11389,41,Marketing,Junior,North,Master,15,89.34763130469845,46.75138696149761,2,305.97063338288194,1.0,4.843138155987817,5.0,68451.73856368146,4.57
11390,53,Finance,Manager,South,Master,28,93.81149730717956,28.256371635874657,3,517.6225045236781,1.0,5.0,4.966173611700609,146610.18950702186,4.92
11391,57,Operations,Senior,South,Bachelor,30,90.93514819837404,32.743825434367125,4,609.0904887742489,1.0,5.0,4.190811717166269,110967.21408453857,4.91
11392,25,Marketing,Senior,West,Bachelor,1,95.70386451940892,43.57470185848724,0,40.296462812088514,0.9673999661562431,4.392919593711581,4.070809631296254,76313.09810214002,4.04
11393,48,Finance,Senior,West,Bachelor,24,86.81134281453711,43.34126247338234,3,462.57362585468104,1.0,4.998339092250119,5.0,108306.16238944374,4.8
11394,38,IT,Intern,South,Master,15,100.0,84.81145890765187,2,357.6611081881964,1.0,5.0,4.362096903617241,45753.228141835694,4.83
11395,33,HR,Intern,North,Master,9,95.42419237910205,82.87296572749088,1,180.5286393293056,1.0,4.443564064561749,5.0,39805.53139472256,4.56
11396,43,IT,Manager,South,Master,20,85.26398392881534,23.93174658213601,3,353.15971050700335,1.0,4.980682267568118,4.5314648578203345,131792.78924184095,4.54
11397,38,Sales,Junior,South,Bachelor,12,89.16388439074011,57.3899651064832,3,231.5627128098999,1.0,4.635264667765032,4.9998196373213615,57487.26834669268,4.51
11398,31,Finance,Intern,East,Bachelor,9,95.26432417645576,89.20396161254484,1,181.8796843480739,1.0,4.80752992893514,5.0,28150.6709616954,4.65
11399,22,Sales,Senior,North,Bachelor,0,96.70537622468582,50.678566772943995,0,13.469026667106418,1.0,4.248489623155543,4.635311130381577,68517.41841177338,4.12
11400,43,Sales,Junior,East,Bachelor,20,86.91104949107215,48.5321690137345,3,392.2770842766746,1.0,5.0,3.8800864847110157,71064.26133581343,4.64
11401,47,Operations,Junior,North,Master,22,94.8521034017318,44.69072367487354,4,409.65289172886827,1.0,4.893251261778946,5.0,74388.09670091265,4.82
11402,39,Marketing,Manager,North,Master,15,84.2106405093523,22.73110616795288,2,267.1505814566315,1.0,4.757842440789226,4.623380004948871,123719.38149335163,4.36
11403,35,Operations,Manager,North,Bachelor,9,91.64265653811582,40.452075820322506,1,160.39202144454987,1.0,5.0,5.0,118297.54929880521,4.39
11404,50,Finance,Junior,East,Bachelor,28,96.44818736841283,72.14884030183035,5,543.2667391244371,1.0,4.6873069301938255,4.938834473880646,86326.8235010856,5.0
11405,33,Sales,Manager,East,Master,12,89.79393707958808,20.752881195988284,1,205.95077505302228,1.0,4.658826641335612,5.0,117689.55879271701,4.34
11406,57,HR,Senior,East,Bachelor,30,85.97231080344794,43.073093537363384,4,578.015605166889,1.0,5.0,5.0,110763.68946272026,4.97
11407,56,Sales,Senior,West,Master,33,92.58485918551024,58.344313331400876,5,679.7837557331807,1.0,5.0,4.726908493636439,121416.78968388787,5.0
11408,33,HR,Intern,East,Bachelor,12,89.58112453345808,84.15311477240334,1,289.4523782308346,1.0,4.822380898315256,4.765577672828752,49231.68773807728,4.63
11409,28,Operations,Intern,West,Bachelor,4,94.51823346426335,94.21503285233094,1,102.66385141612889,1.0,5.0,4.167101348623055,27606.21387639522,4.47
11410,50,Operations,Senior,West,Bachelor,23,88.45869427112775,49.98726570083098,2,499.1758325856044,1.0,5.0,4.902408024450352,103020.3802381339,4.82
11411,32,Marketing,Manager,West,Bachelor,9,88.9094524413876,20.898012937720893,1,209.22355404701094,1.0,4.575850612486895,5.0,116179.1807623358,4.22
11412,54,Sales,Senior,South,Bachelor,33,83.91599071649503,38.10018576502922,5,684.9939098519503,1.0,4.721560431845065,4.758252561214486,122478.68129380637,4.99
11413,27,IT,Intern,South,Bachelor,2,92.67977884420593,80.34754478291848,1,29.86611210828015,0.9802029606314464,5.0,5.0,25923.25300202888,4.38
11414,36,Operations,Intern,South,Bachelor,15,91.35638024689361,81.0413338802134,1,304.22732635160844,1.0,4.571961490152747,4.911245737255404,49364.400975228506,4.71
11415,53,Operations,Senior,West,Bachelor,26,87.24646131703972,49.16328953438571,3,507.38141972631934,1.0,5.0,4.348866881015505,110930.46478476735,4.85
11416,32,Marketing,Intern,West,Bachelor,7,92.77519485506836,84.08684762275408,1,133.4267851299912,1.0,4.8285913472264665,5.0,37127.06117705174,4.55
11417,44,HR,Junior,North,Bachelor,17,96.10828120257656,30.63799056221885,2,342.0450130115976,1.0,5.0,4.897083933217491,66651.17056868755,4.61
11418,47,Marketing,Intern,West,Bachelor,25,91.1377282263242,66.87159726907274,3,521.4069845473708,1.0,4.908330861607149,5.0,65062.491337544365,4.99
11419,55,Sales,Intern,South,Master,31,93.0726677992879,58.12619085023957,5,632.6997014454537,1.0,5.0,4.716525058394792,72533.67597869803,5.0
11420,55,Finance,Senior,West,Master,29,93.09324499834065,41.75365240655334,4,575.1451221095693,1.0,5.0,4.672298738504552,118108.9970577645,4.98
11421,50,Finance,Senior,West,Bachelor,29,87.18268069128416,42.40487649467761,5,581.66616222675,1.0,5.0,5.0,117445.9286788145,4.95
11422,25,HR,Junior,North,Bachelor,2,100.0,62.83224958610718,0,53.0039102258058,1.0,4.824690340762109,4.884700043978933,54507.58838535209,4.33
11423,38,Operations,Intern,West,Bachelor,11,90.11660067951087,70.41071732285384,1,240.02183314173504,1.0,4.742783570030262,5.0,41883.08794333216,4.55
11424,56,HR,Senior,East,Bachelor,29,94.62446480744109,46.74144005119989,4,534.430145102284,1.0,4.975636397074659,5.0,109253.41497687744,5.0
11425,34,Operations,Intern,North,Master,10,95.0768611089162,87.16262496468529,2,167.67833108303188,1.0,4.609856113689807,5.0,36229.5027573416,4.64
11426,36,Operations,Junior,West,Master,15,91.441619491537,47.44850932794842,3,333.2193160181803,1.0,5.0,4.911259599249293,61176.41615886369,4.59
11427,50,Finance,Manager,West,Master,27,94.42718010023854,15.339617985511278,4,538.1739129020683,1.0,4.753761004316745,3.986988275761745,150822.38158398974,4.72
11428,50,HR,Intern,North,Bachelor,27,92.98327688726556,79.99868313773062,5,527.2777021989906,1.0,5.0,4.596202536191161,66757.18779797728,5.0
11429,32,Marketing,Manager,West,Bachelor,5,86.32944097109038,47.91782273613359,0,92.09501581221883,0.9160773310953433,4.409352930611274,4.256739929184557,117659.75512310542,4.07
11430,53,Operations,Intern,South,Master,27,90.67090919499965,96.99742742198643,4,532.0888408327033,1.0,4.477322309155994,4.862507806855043,56700.02735882609,5.0
11431,23,IT,Junior,East,Bachelor,0,89.54979639058375,65.63404360448052,0,16.73813344573121,0.9101671684019544,4.971110274860561,4.534156092314795,45508.37339274981,4.12
11432,35,IT,Junior,East,Bachelor,9,90.15301983461549,52.700033284199236,1,146.75950818057697,1.0,5.0,5.0,46677.355084819836,4.45
11433,41,Marketing,Manager,South,PhD,14,86.78398728865345,38.86842659488585,2,280.74333239490284,1.0,5.0,5.0,113039.33832931009,4.49
11434,43,IT,Junior,West,Master,16,96.50573486698411,55.475757351909586,3,327.38353188351215,1.0,5.0,5.0,62015.21933762953,4.73
11435,32,Sales,Junior,West,Master,9,98.40797061845365,52.324929633261895,1,191.8880374969651,1.0,5.0,4.844049013240375,61061.875687478525,4.52
11436,48,Operations,Manager,East,Bachelor,22,95.91201190399363,8.560331683780056,3,446.6859198863088,1.0,4.771443936796873,5.0,128036.92479523044,4.63
11437,24,Marketing,Junior,West,Bachelor,1,97.08211689658857,61.02382198347653,0,35.47718690942085,1.0,4.865065518192152,5.0,41415.94076588378,4.3
11438,38,HR,Junior,East,Bachelor,17,90.62146065196738,53.70132650862625,2,322.81911546825063,1.0,4.666113424982199,5.0,71444.21434102944,4.63
11439,49,Operations,Junior,East,Master,22,89.45497266005586,60.96430379528505,3,411.74591803025135,1.0,4.560664383462555,5.0,77232.06580579652,4.81
11440,50,Marketing,Senior,South,Bachelor,28,88.88565181275315,17.006423037629386,4,633.7101332975154,1.0,5.0,5.0,123080.9328935643,4.82
11441,42,Finance,Intern,East,Master,16,94.5762596918289,81.69826672583687,3,310.9620594627729,1.0,5.0,4.340298390249289,44016.859961049304,4.78
11442,37,HR,Intern,West,Master,12,92.9082522125766,55.68878836028372,2,234.46636588036296,1.0,5.0,4.94283445047033,35791.852276846665,4.55
11443,58,Finance,Junior,West,Bachelor,33,91.6911131536063,70.87940253268552,5,680.3352029315365,1.0,5.0,4.993013158885103,84027.59459460512,5.0
11444,41,Operations,Junior,North,Bachelor,16,97.18059417678137,65.21891234135084,2,367.8826787658272,1.0,5.0,5.0,62160.000299413,4.78
11445,27,HR,Manager,West,Bachelor,5,93.61976541526137,27.213352285754123,0,83.66415649195912,1.0,5.0,4.835104409377265,101982.00520407048,4.2
11446,40,IT,Manager,North,Master,17,88.64536944991767,35.62719860082079,2,310.0355419543142,1.0,4.376611622548359,4.508758048331909,116517.77360045192,4.47
11447,26,Marketing,Senior,East,Master,3,89.27636468345722,30.219257373364478,0,22.735399476251693,0.9583528797528298,4.6996688261866515,5.0,84316.96290671044,4.07
11448,24,Operations,Senior,West,Master,0,94.72797319701658,40.723755156148925,0,47.793186645087765,1.0,5.0,5.0,70244.53399637697,4.15
11449,22,Sales,Senior,South,Bachelor,0,96.16693141061839,47.94774038460336,0,10.0,0.9637156142861607,4.468115450569238,4.781691639565957,82957.33435614564,4.11
11450,59,HR,Intern,South,Bachelor,34,94.20672092902387,49.05710750908611,6,679.1733219045329,1.0,5.0,4.889869498514555,66803.55781663758,5.0
11451,36,HR,Senior,South,Master,13,99.58755499148833,35.527756403224764,2,230.68145503871094,1.0,5.0,5.0,87355.95695647995,4.55
11452,55,Operations,Intern,East,Bachelor,30,98.54002866292568,79.77355869863625,4,556.5493224612509,1.0,5.0,4.57320092287009,61123.154941214474,5.0
11453,56,Operations,Junior,East,Master,33,93.76414333940305,58.037063822542336,5,651.2287394071894,1.0,5.0,4.829523328565732,86296.21967503618,5.0
11454,46,Finance,Senior,North,Master,19,88.645677362074,54.57101826227405,3,351.8664000097652,1.0,5.0,4.738925068943306,102868.01872104722,4.71
11455,45,IT,Junior,South,Bachelor,18,86.76004995307292,48.760988750771155,3,339.25114723730064,1.0,5.0,5.0,69831.61983132188,4.66
11456,33,Finance,Manager,North,Bachelor,10,90.45047301994114,23.78840756554771,1,260.18315292252214,1.0,4.561121537782696,5.0,119377.04712708881,4.27
11457,39,Finance,Intern,North,Bachelor,13,95.01285378566463,60.84130973691552,1,272.7468831251721,1.0,5.0,4.467502951339365,46211.357960759706,4.6
11458,36,IT,Senior,West,Bachelor,13,99.30658831724776,55.10286651273145,2,287.9440855866197,1.0,5.0,4.517746803368616,95036.77522083741,4.63
11459,37,Sales,Intern,West,Master,16,93.6697881376432,77.537098573912,3,344.7397868854776,1.0,4.565075464743364,5.0,38957.551277790066,4.77
11460,48,Finance,Senior,South,Master,27,96.67489117692494,35.615911119632926,4,536.9741723076293,1.0,5.0,5.0,107880.90718165487,4.95
11461,29,Finance,Senior,East,Master,8,91.0187700552488,39.47517317689286,0,146.80844921867129,1.0,5.0,5.0,82607.41405035819,4.35
11462,46,HR,Junior,West,Master,25,94.4910765009102,66.36235828430324,4,507.4680383558335,1.0,4.585895503706762,5.0,96139.16672381593,4.97
11463,38,IT,Junior,East,Bachelor,16,95.2934273179087,63.47363403516125,3,325.05352309797485,1.0,4.754832450808355,5.0,67862.00071065688,4.73
11464,50,Marketing,Intern,North,Bachelor,26,84.08162289658989,106.47884213557087,4,502.93583748504074,1.0,4.830784387476146,4.448297607010871,59533.444042033945,5.0
11465,29,Sales,Intern,North,Master,5,90.34624479049396,84.53935888403774,0,103.89543491400582,0.9793741130350934,4.727441533535273,5.0,30866.373608728758,4.45
11466,36,Sales,Senior,North,Bachelor,13,95.79880153711147,35.34754570830919,2,238.81010879911125,1.0,5.0,4.778363246737218,86484.42972794572,4.53
11467,48,IT,Manager,North,Master,21,93.09787334254627,24.38643262476053,3,414.8562620807748,1.0,4.707094474682521,4.875553340172385,132812.1275550115,4.65
11468,28,Operations,Intern,South,Master,3,87.21393980739627,76.0724104758319,0,49.94149576447989,0.864605050653307,4.661466277403115,4.685919885682728,29273.31092405036,4.17
11469,24,Operations,Senior,North,Bachelor,3,82.27951049709057,24.98163075370162,0,21.933822221826624,0.9533924318008504,5.0,4.695183404663498,74355.0215772933,3.98
11470,50,HR,Manager,West,Bachelor,26,90.53687701879197,30.39864207491586,4,449.4652536066349,1.0,5.0,4.782650070269371,135217.23372976406,4.81
11471,45,HR,Junior,North,Bachelor,21,91.71365722842448,67.83468106208917,3,391.82810250180904,1.0,5.0,4.752421175956037,71110.62973660154,4.86
11472,24,IT,Senior,East,Master,3,88.46430820068662,33.86636399376764,0,114.12313993758903,1.0,5.0,4.006827127244438,72902.11695701908,4.07
11473,41,HR,Senior,West,Bachelor,14,92.57233974811197,31.926199437158886,2,270.70954653889817,1.0,4.917215683158798,5.0,84214.36290164551,4.49
11474,36,Sales,Junior,East,Master,14,94.02554698893158,75.15945146294234,1,303.2790448268921,1.0,4.782653341585037,4.496684963600603,58142.23919903696,4.69
11475,46,Sales,Junior,East,Bachelor,24,94.68274868290493,45.735168433788346,3,416.26664570719925,1.0,5.0,5.0,69035.93606834777,4.92
11476,51,Marketing,Intern,South,PhD,27,82.57632430027071,59.32181623522699,4,509.75141796107016,1.0,5.0,4.856193725092504,54316.02554751988,4.93
11477,35,Operations,Manager,South,Bachelor,13,86.74285960876752,18.470980563526176,1,219.3653114791295,1.0,4.794782707825583,5.0,113795.27756066764,4.33
11478,28,IT,Manager,East,Bachelor,2,90.78150940658105,14.595672828757035,0,33.930999697386554,1.0,4.874677289887527,4.09548448365866,107767.25649112932,3.96
11479,38,Finance,Senior,East,Master,17,94.28869252414985,43.86226064104582,3,412.65866441605726,1.0,4.77907160487042,5.0,102945.8253167975,4.65
11480,41,Operations,Intern,North,Master,14,93.95693605420014,76.39295499550427,3,293.8071682968375,1.0,5.0,5.0,33319.60161480887,4.74
11481,57,Finance,Junior,West,Bachelor,33,93.8874797915067,57.8031295497616,5,710.8683759983426,1.0,5.0,5.0,97400.91833137245,5.0
11482,30,Marketing,Intern,North,Master,9,90.46632823212427,91.52934176974773,1,172.3668981694301,1.0,5.0,4.235980613606693,27867.02913519727,4.58
11483,59,Marketing,Intern,South,Master,35,90.68946625076016,73.08665138837223,5,740.9460812156522,1.0,5.0,4.648640681456535,76234.4004698618,5.0
11484,43,HR,Senior,South,Bachelor,22,89.08668292631303,47.750894117456404,4,502.19770120048673,1.0,4.635391705217899,5.0,104292.79285383153,4.74
11485,23,Marketing,Manager,North,Bachelor,1,95.07277651242339,45.11322799203203,0,16.71892800768625,1.0,5.0,5.0,104679.25772356427,4.22
11486,45,Marketing,Manager,West,Master,18,88.31804484904168,25.443375019863392,2,343.82205866317906,1.0,4.817646160763644,5.0,121171.28473594518,4.54
11487,29,Finance,Senior,East,Bachelor,7,95.40014558075828,47.37022855556314,1,100.46567189029543,1.0,5.0,4.819856697095334,71438.21358663947,4.39
11488,32,HR,Intern,North,Bachelor,11,92.83141295255058,77.5818208747102,1,210.7281922426909,1.0,4.906202380995622,5.0,32485.457949337142,4.62
11489,34,Marketing,Junior,South,Master,7,91.81982208617939,69.2409812884079,2,142.45690025602374,1.0,5.0,5.0,52634.343249803285,4.48
11490,38,Operations,Junior,West,Bachelor,16,89.37315840089413,44.28510812423727,2,380.9286085204745,1.0,4.250960564864274,5.0,73784.5208774293,4.51
11491,29,Marketing,Senior,South,Bachelor,3,86.57783255534349,23.544877548746538,0,21.15078077711741,0.9059750156701858,4.177335155525138,4.756585701103555,69351.3820115696,3.89
11492,42,HR,Senior,West,PhD,19,89.40938897448781,36.08732285092459,3,381.7898568109093,1.0,4.9119178523007125,5.0,98005.81256675845,4.62
11493,39,IT,Junior,West,Bachelor,18,90.67997252550046,51.110751909402296,2,305.5707563583115,1.0,4.3907651005625326,5.0,63254.604007451904,4.64
11494,51,HR,Junior,West,Master,28,82.52390275367499,54.832908905701146,4,547.197115134843,1.0,5.0,5.0,81913.86908611828,4.93
11495,39,Finance,Intern,North,Master,18,91.21057937866134,77.80473417552861,3,369.34186072236054,1.0,5.0,4.466809714681578,37346.07319485169,4.8
11496,52,IT,Junior,North,Bachelor,30,95.69742947210402,67.20013531836251,4,615.3774945806567,1.0,4.702751705042036,4.693648994752677,92490.21667694951,5.0
11497,59,Operations,Junior,North,Bachelor,35,94.26887162173549,55.923394214340654,6,717.6706923892576,1.0,4.995212411040651,4.495351603497056,92620.18039143152,5.0
11498,53,Sales,Intern,West,Bachelor,26,90.01517649703398,71.76138689376913,5,531.9221209866054,1.0,5.0,5.0,63585.82831993043,5.0
