order_id,date,customer_id,product_id,employee_id,region,units_sold,revenue
102353,20-03-2024,7307,P102,2857,North,2,190
102354,13-04-2023,5534,P104,2793,North,2,50
102355,10-02-2023,5079,P103,2297,West,3,540
102356,10-03-2024,9367,P102,2254,West,1,95
102357,30-11-2023,8636,P104,2754,South,3,75
102358,07-10-2023,5401,P102,2727,West,4,380
102359,30-01-2023,8124,P101,1813,South,3,450
102360,31-08-2023,9367,P102,1708,South,3,285
102361,21-02-2023,5895,P101,1776,South,4,600
102362,09-03-2024,8763,P101,1653,South,4,600
102363,26-02-2023,9466,P105,2603,East,3,180
102364,09-07-2023,8896,P103,1704,South,4,720
102365,20-03-2023,7759,P102,2319,South,4,380
102366,08-01-2024,7239,P104,1661,East,1,25
102367,12-03-2024,5979,P105,1014,East,1,60
102368,15-07-2023,8094,P103,1920,West,4,720
102369,05-04-2024,6575,P105,2855,West,3,180
102370,16-07-2023,8981,P102,1178,South,3,285
102371,31-01-2023,6359,P102,2695,South,1,95
102372,28-11-2023,6553,P102,2246,North,4,380
102373,30-01-2023,7535,P103,2449,East,1,180
102374,23-04-2023,6187,P105,2238,South,1,60
102375,18-05-2023,9067,P104,1656,East,4,100
102376,10-08-2023,6383,P105,1381,South,1,60
102377,18-04-2024,8240,P103,1673,West,4,720
102378,21-06-2023,7395,P101,1964,North,4,600
102379,25-01-2024,9861,P101,1046,East,3,450
102380,04-06-2023,8283,P101,1681,North,1,150
102381,03-10-2023,6908,P104,2373,South,4,100
102382,08-08-2023,7624,P103,2585,East,4,720
102383,03-10-2023,7577,P103,1503,West,3,540
102384,12-01-2023,8161,P101,1108,North,2,300
102385,07-05-2024,6037,P103,2204,South,3,540
102386,26-03-2023,5018,P103,1989,West,1,180
102387,10-08-2023,5620,P102,1013,North,3,285
102388,18-02-2023,8611,P104,1578,West,1,25
102389,29-06-2023,8931,P103,1229,West,2,360
102390,10-01-2023,6513,P101,1531,North,1,150
102391,13-05-2024,7384,P105,2468,West,1,60
102392,18-09-2023,7333,P105,1150,South,1,60
102393,16-11-2023,9349,P104,1534,South,1,25
102394,05-07-2023,7644,P103,2940,West,3,540
102395,17-08-2023,8556,P102,1939,East,1,95
102396,27-01-2024,6301,P103,2412,North,2,360
102397,07-06-2023,8406,P101,2587,East,4,600
102398,30-09-2023,8281,P103,2224,South,3,540
102399,19-11-2023,5637,P105,2958,South,1,60
102400,21-01-2023,6263,P105,2557,North,2,120
102401,16-01-2023,5918,P104,1210,South,3,75
102402,24-04-2024,9915,P101,1580,North,3,450
102403,10-10-2023,5680,P104,2731,East,1,25
102404,25-04-2023,7863,P103,2684,North,2,360
102405,06-01-2023,9932,P102,1465,South,3,285
102406,25-10-2023,5472,P104,1644,East,1,25
102407,04-02-2024,6792,P105,2468,East,4,240
102408,04-03-2024,7743,P101,1230,North,1,150
102409,16-09-2023,9324,P103,2529,East,2,360
102410,09-02-2023,8479,P101,1588,West,4,600
102411,03-10-2023,8470,P101,1253,North,1,150
102412,20-08-2023,6707,P101,1729,East,2,300
102413,07-01-2023,8664,P105,2231,South,3,180
102414,11-11-2023,9144,P102,2659,West,4,380
102415,30-01-2024,9822,P104,1522,West,3,75
102416,03-04-2023,8011,P105,1066,West,1,60
102417,04-11-2023,8166,P102,2859,South,2,190
102418,22-01-2024,7165,P103,1880,West,3,540
102419,21-01-2023,9705,P104,2928,West,2,50
102420,12-03-2024,6097,P102,2373,West,3,285
102421,24-04-2024,9132,P103,1050,South,2,360
102422,18-02-2024,8401,P104,1315,East,3,75
102423,01-05-2024,6449,P103,1812,South,2,360
102424,11-01-2023,9282,P105,2467,South,3,180
102425,09-04-2024,7506,P103,2593,South,1,180
102426,13-02-2024,8038,P101,1075,East,2,300
102427,19-02-2023,5777,P105,1693,East,1,60
102428,17-04-2024,6332,P103,2790,South,3,540
102429,22-09-2023,6449,P105,1048,South,2,120
102430,14-02-2023,8463,P104,2932,South,3,75
102431,12-10-2023,7899,P101,1148,East,3,450
102432,14-11-2023,9503,P101,1746,South,1,150
102433,28-09-2023,9166,P103,2257,North,1,180
102434,02-10-2023,7196,P104,2812,West,1,25
102435,03-02-2024,6460,P105,1922,South,3,180
102436,27-02-2024,8870,P103,2860,North,1,180
102437,04-02-2023,6380,P102,1080,East,1,95
102438,02-05-2024,7956,P103,1310,East,2,360
102439,21-05-2023,6328,P102,2620,North,2,190
102440,24-05-2023,6139,P101,2472,East,1,150
102441,19-11-2023,9816,P103,2039,North,4,720
102442,02-09-2023,8122,P103,2429,West,1,180
102443,17-12-2023,6095,P101,2366,North,1,150
102444,07-11-2023,8994,P105,1147,South,1,60
102445,12-07-2023,6663,P103,1383,South,4,720
102446,04-02-2023,7808,P104,2456,West,3,75
102447,29-09-2023,7873,P101,2351,East,3,450
102448,20-01-2024,9238,P105,2837,South,4,240
102449,27-06-2023,6190,P101,1816,East,2,300
102450,27-09-2023,8141,P101,2384,West,4,600
102451,14-11-2023,8591,P105,1613,East,1,60
102452,26-01-2024,6186,P105,2524,West,4,240
102453,31-05-2023,6598,P105,1221,East,2,120
102454,09-04-2023,8358,P104,2601,East,3,75
102455,22-03-2024,8324,P102,1573,North,1,95
102456,29-01-2023,5705,P101,1375,North,1,150
102457,30-05-2023,8880,P103,1120,South,3,540
102458,27-07-2023,9352,P102,2726,West,4,380
102459,15-12-2023,7889,P103,1159,West,2,360
102460,19-09-2023,6529,P103,2490,West,3,540
102461,29-07-2023,9715,P103,1268,East,2,360
102462,17-02-2024,8963,P104,1169,North,1,25
102463,30-03-2023,6848,P104,2022,North,3,75
102464,25-08-2023,8576,P102,1983,West,4,380
102465,05-09-2023,6546,P105,1777,North,3,180
102466,15-09-2023,8801,P104,1174,East,3,75
102467,06-05-2024,7606,P101,2220,North,1,150
102468,11-07-2023,9033,P102,1218,South,1,95
102469,06-04-2023,5344,P101,2467,West,2,300
102470,05-02-2023,7426,P103,2468,West,1,180
102471,06-04-2023,9227,P101,1569,East,1,150
102472,03-05-2024,6234,P104,1755,South,2,50
102473,08-02-2024,9812,P101,1249,North,3,450
102474,14-03-2024,6618,P103,2560,East,3,540
102475,06-02-2023,9172,P103,2606,North,1,180
102476,22-08-2023,6163,P104,1379,North,4,100
102477,12-04-2023,8199,P102,1829,North,4,380
102478,25-04-2024,5753,P105,2596,West,3,180
102479,29-06-2023,6590,P102,2708,West,2,190
102480,21-11-2023,9162,P105,2050,South,3,180
102481,11-03-2023,9567,P104,2843,East,1,25
102482,10-02-2024,9246,P104,2210,West,2,50
102483,13-04-2024,9099,P104,1980,East,3,75
102484,11-04-2024,8089,P103,2834,East,3,540
102485,17-04-2023,7571,P102,1539,East,3,285
102486,28-09-2023,9351,P105,2812,South,4,240
102487,20-12-2023,8106,P102,1161,East,4,380
102488,16-02-2023,9685,P105,2108,South,2,120
102489,30-03-2024,6886,P101,1046,East,2,300
102490,09-04-2024,9418,P102,1794,West,2,190
102491,18-04-2023,9548,P101,2806,South,4,600
102492,30-12-2023,8903,P104,1516,West,2,50
102493,10-03-2023,7908,P103,2343,West,3,540
102494,04-11-2023,9454,P103,1272,North,1,180
102495,27-02-2024,9128,P102,2927,North,1,95
102496,02-01-2023,6351,P101,1056,West,3,450
102497,07-08-2023,5435,P101,1312,South,3,450
102498,14-02-2023,8490,P105,1559,South,2,120
102499,12-02-2024,8987,P102,1750,South,1,95
102500,21-08-2023,9944,P102,1343,South,2,190
102501,08-07-2023,7860,P101,1895,West,2,300
102502,02-01-2024,9172,P101,1401,East,4,600
102503,14-12-2023,6073,P103,2521,East,3,540
102504,02-05-2023,7489,P102,1297,West,2,190
102505,09-05-2024,5669,P103,1964,North,3,540
102506,06-03-2023,5462,P104,2845,North,1,25
102507,12-03-2024,5376,P104,2679,East,1,25
102508,07-01-2024,7593,P101,2108,South,2,300
102509,29-05-2023,5435,P105,2739,South,4,240
102510,06-09-2023,6020,P101,1912,South,2,300
102511,18-01-2024,5723,P102,1939,West,1,95
102512,20-04-2024,7939,P101,2312,East,1,150
102513,08-03-2023,7202,P103,1906,West,4,720
102514,16-12-2023,9364,P101,1167,East,1,150
102515,20-01-2024,8623,P103,1164,West,4,720
102516,28-02-2023,7207,P104,1487,North,3,75
102517,25-04-2023,9215,P103,2610,West,4,720
102518,26-04-2023,8385,P102,1539,North,4,380
102519,25-08-2023,7093,P101,2130,West,4,600
102520,16-02-2023,7516,P102,2693,North,3,285
102521,19-04-2023,8453,P103,1429,West,4,720
102522,01-10-2023,7669,P103,1845,East,2,360
102523,23-04-2023,9026,P103,2650,East,2,360
102524,02-02-2023,6144,P103,1938,East,2,360
102525,03-02-2024,8008,P103,2876,South,2,360
102526,07-10-2023,6312,P101,1735,West,4,600
102527,19-10-2023,7559,P105,2114,North,1,60
102528,12-11-2023,8629,P102,2276,North,4,380
102529,11-06-2023,9661,P104,1865,North,2,50
102530,31-03-2023,6027,P104,1775,South,4,100
102531,20-02-2023,9086,P102,1554,East,4,380
102532,28-02-2024,6936,P101,1800,North,2,300
102533,10-02-2024,9847,P102,1996,West,4,380
102534,24-05-2023,6615,P103,2590,West,2,360
102535,14-04-2023,9296,P105,1825,North,1,60
102536,19-06-2023,9351,P102,2556,South,2,190
102537,16-01-2023,5198,P101,1430,North,2,300
102538,13-05-2023,7120,P103,1306,South,1,180
102539,13-05-2024,5950,P102,1412,West,3,285
102540,25-01-2024,7735,P102,1015,North,2,190
102541,19-06-2023,7266,P103,2347,South,2,360
102542,16-04-2024,6759,P101,2003,East,3,450
102543,30-01-2023,6456,P105,2368,South,3,180
102544,29-04-2024,5406,P105,2604,East,2,120
102545,09-06-2023,5794,P103,1146,North,2,360
102546,12-03-2024,7840,P104,2642,East,3,75
102547,27-05-2023,6116,P101,1678,North,2,300
102548,03-11-2023,6103,P104,2861,North,2,50
102549,25-08-2023,9187,P104,1541,East,3,75
102550,16-02-2024,7579,P104,2051,North,1,25
102551,24-06-2023,7130,P101,2982,North,3,450
102552,13-03-2023,9505,P104,1780,East,3,75
102553,19-01-2024,7491,P103,2774,North,1,180
102554,29-12-2023,7177,P102,1066,East,4,380
102555,07-05-2023,9866,P103,2599,East,2,360
102556,20-01-2024,8942,P102,1569,North,2,190
102557,15-07-2023,9279,P105,1994,South,2,120
102558,04-07-2023,7712,P104,1508,West,1,25
102559,30-05-2023,5364,P105,1835,West,3,180
102560,02-08-2023,5195,P105,2801,West,4,240
102561,04-04-2023,9305,P101,2458,East,1,150
102562,27-02-2023,9230,P104,2349,North,4,100
102563,07-08-2023,9689,P105,2792,North,1,60
102564,07-08-2023,8654,P102,1000,South,3,285
102565,13-01-2023,9599,P102,2926,East,4,380
102566,27-02-2024,9572,P101,2615,South,3,450
102567,10-10-2023,9539,P105,2239,East,3,180
102568,27-02-2024,7731,P105,2919,North,1,60
102569,30-04-2024,7170,P105,1515,East,4,240
102570,12-01-2024,6985,P101,2295,North,4,600
102571,31-03-2024,7541,P104,2734,West,4,100
102572,20-05-2023,8990,P105,1369,North,3,180
102573,12-02-2024,9485,P105,2560,South,4,240
102574,01-10-2023,7110,P103,2934,West,2,360
102575,29-04-2023,8965,P102,1392,West,3,285
102576,28-09-2023,8480,P104,2802,North,1,25
102577,19-03-2024,7567,P104,1198,West,3,75
102578,04-02-2024,9340,P104,2076,West,2,50
102579,07-04-2023,9379,P105,1550,South,1,60
102580,26-11-2023,8892,P103,1642,West,3,540
102581,16-02-2023,6911,P104,1710,East,3,75
102582,01-06-2023,5710,P101,2538,East,3,450
102583,22-06-2023,9090,P101,1907,West,2,300
102584,02-10-2023,6590,P102,1514,North,3,285
102585,13-12-2023,9750,P103,2350,South,3,540
102586,25-08-2023,6340,P104,2046,South,1,25
102587,29-02-2024,5821,P103,1933,West,2,360
102588,31-01-2023,7244,P101,2486,North,3,450
102589,01-08-2023,9380,P104,2238,South,1,25
102590,29-09-2023,6616,P105,2913,East,2,120
102591,11-02-2024,8180,P101,2065,West,1,150
102592,19-03-2023,8866,P102,1132,West,2,190
102593,06-10-2023,9210,P104,2064,West,1,25
102594,10-02-2023,5752,P102,2392,South,1,95
102595,26-05-2023,6931,P103,2460,West,3,540
102596,24-02-2024,7553,P102,1573,East,1,95
102597,12-01-2023,5330,P102,2500,South,2,190
102598,05-09-2023,8043,P105,2362,East,2,120
102599,17-08-2023,9049,P102,1381,North,2,190
102600,27-11-2023,5666,P105,1407,East,4,240
102601,28-03-2024,8386,P102,1539,West,3,285
102602,28-06-2023,9677,P105,1336,West,3,180
102603,07-12-2023,5690,P101,1008,East,4,600
102604,09-06-2023,6703,P105,2468,East,2,120
102605,09-08-2023,8077,P101,1436,North,1,150
102606,23-11-2023,9866,P101,1656,West,2,300
102607,13-06-2023,9377,P104,2088,North,1,25
102608,17-06-2023,7337,P101,2895,South,1,150
102609,17-01-2024,7252,P104,2010,North,1,25
102610,07-08-2023,7951,P105,2928,East,1,60
102611,11-03-2023,7379,P103,2767,West,1,180
102612,26-02-2024,6256,P104,2477,West,4,100
102613,13-03-2024,5031,P103,1270,East,2,360
102614,17-09-2023,5191,P105,1622,West,2,120
102615,05-03-2024,9502,P104,1261,North,3,75
102616,04-03-2023,7650,P105,1372,West,2,120
102617,27-04-2024,7082,P103,1494,South,1,180
102618,02-04-2024,8969,P105,1913,East,2,120
102619,03-09-2023,7379,P103,2397,East,4,720
102620,30-04-2024,9112,P101,2509,East,1,150
102621,19-02-2023,5853,P103,1758,South,4,720
102622,13-10-2023,7056,P103,1625,West,3,540
102623,22-08-2023,6301,P101,1113,North,2,300
102624,01-04-2024,6827,P104,2245,East,2,50
102625,16-01-2023,9262,P102,1722,East,4,380
102626,11-03-2024,6616,P104,1569,West,2,50
102627,04-01-2023,9122,P102,1347,North,1,95
102628,09-10-2023,5117,P101,1022,South,3,450
102629,06-06-2023,7786,P104,1471,North,4,100
102630,08-08-2023,7399,P105,1026,North,1,60
102631,30-01-2024,6296,P105,2529,South,4,240
102632,14-12-2023,5316,P104,2868,North,2,50
102633,30-12-2023,8600,P105,1586,South,3,180
102634,24-04-2024,6719,P101,2917,North,1,150
102635,12-02-2024,6071,P105,2038,West,4,240
102636,20-02-2023,6039,P105,1413,South,3,180
102637,11-02-2023,6493,P102,1389,West,1,95
102638,27-02-2024,8776,P102,1792,North,3,285
102639,15-05-2023,6306,P103,1030,North,1,180
102640,01-10-2023,7061,P101,1778,North,3,450
102641,16-09-2023,6371,P105,2859,West,2,120
102642,10-07-2023,5366,P101,1974,West,4,600
102643,13-09-2023,9323,P101,1879,North,2,300
102644,24-08-2023,6651,P102,1791,North,2,190
102645,08-05-2024,8444,P105,2805,South,1,60
102646,03-10-2023,8889,P103,2047,East,3,540
102647,20-12-2023,5735,P104,2878,South,2,50
102648,22-04-2024,8612,P103,2092,East,1,180
102649,14-03-2023,9048,P102,1622,East,1,95
102650,15-03-2023,8476,P103,2689,North,4,720
102651,03-05-2023,8131,P102,1093,West,1,95
102652,11-03-2023,5866,P102,2019,North,4,380
102653,05-02-2024,5659,P101,2833,North,4,600
102654,20-03-2023,8123,P105,2637,South,3,180
102655,25-04-2024,6859,P104,2647,East,3,75
102656,05-09-2023,7365,P102,2583,South,3,285
102657,06-07-2023,8732,P102,1249,North,3,285
102658,13-03-2024,9711,P101,2842,East,3,450
102659,21-05-2023,5488,P104,2474,South,1,25
102660,25-10-2023,9746,P102,2651,South,1,95
102661,13-02-2023,6979,P105,2425,South,1,60
102662,04-09-2023,7731,P105,2109,North,2,120
102663,14-04-2024,7171,P101,2522,West,3,450
102664,02-12-2023,5705,P102,1027,West,1,95
102665,14-08-2023,9554,P104,2053,North,3,75
102666,08-03-2023,9772,P101,2025,East,4,600
102667,31-03-2024,8998,P101,1456,East,2,300
102668,03-10-2023,6411,P103,2472,East,2,360
102669,10-09-2023,7693,P101,1803,South,1,150
102670,30-10-2023,5177,P103,2528,East,2,360
102671,07-10-2023,6358,P103,1788,North,3,540
102672,28-06-2023,9631,P102,1061,West,4,380
102673,06-02-2024,8601,P105,1949,North,4,240
102674,06-10-2023,8932,P104,1027,West,3,75
102675,09-05-2023,6695,P101,1995,North,1,150
102676,14-01-2024,8293,P102,1287,South,2,190
102677,25-04-2023,6637,P104,2209,West,1,25
102678,18-11-2023,7905,P101,1581,West,4,600
102679,24-01-2024,7375,P105,2148,South,4,240
102680,01-10-2023,9696,P105,2174,South,1,60
102681,08-04-2024,9765,P103,2861,North,3,540
102682,21-07-2023,8485,P103,2915,North,1,180
102683,27-04-2023,7819,P104,1447,North,4,100
102684,21-04-2024,9918,P101,1469,East,3,450
102685,04-02-2023,7336,P103,2694,West,1,180
102686,13-02-2024,8420,P102,2042,East,4,380
102687,16-04-2023,6089,P103,2735,North,3,540
102688,06-09-2023,7161,P104,1007,South,3,75
102689,01-06-2023,8924,P102,2491,West,1,95
102690,21-05-2023,6827,P105,1254,East,1,60
102691,09-02-2024,6619,P102,1319,East,1,95
102692,04-05-2024,7323,P104,2751,North,2,50
102693,05-05-2024,7932,P105,1204,South,1,60
102694,22-10-2023,5785,P101,2661,North,3,450
102695,11-06-2023,8936,P104,2915,North,3,75
102696,27-05-2023,7961,P103,1552,South,3,540
102697,16-02-2024,8058,P104,2908,North,1,25
102698,13-09-2023,8662,P104,2202,East,2,50
102699,01-04-2023,8714,P104,2542,South,2,50
102700,05-01-2024,9850,P105,1508,East,3,180
102701,06-08-2023,9575,P104,1179,North,4,100
102702,19-05-2023,8497,P101,1071,South,2,300
102703,26-06-2023,5016,P104,1730,East,2,50
102704,18-10-2023,9142,P103,1746,East,4,720
102705,06-12-2023,9487,P102,2282,East,1,95
102706,17-03-2023,6063,P105,1144,South,3,180
102707,26-02-2023,5915,P103,2796,East,3,540
102708,28-01-2023,8915,P101,2979,West,2,300
102709,18-11-2023,6691,P104,2518,South,3,75
102710,17-11-2023,5283,P105,2096,East,1,60
102711,01-04-2024,8005,P105,2394,West,2,120
102712,30-05-2023,8401,P105,2093,South,2,120
102713,03-11-2023,6749,P103,2159,East,4,720
102714,02-05-2024,6377,P102,2963,South,4,380
102715,13-12-2023,6832,P102,1921,West,1,95
102716,28-01-2024,9846,P101,2199,West,1,150
102717,18-07-2023,8125,P103,1083,North,4,720
102718,13-06-2023,8853,P103,1281,South,1,180
102719,01-07-2023,8376,P103,1057,South,1,180
102720,28-08-2023,7366,P104,1373,East,2,50
102721,26-02-2024,9816,P103,1962,West,4,720
102722,30-08-2023,6068,P103,1441,East,3,540
102723,07-03-2023,7409,P105,1792,North,4,240
102724,20-06-2023,9102,P105,2806,North,4,240
102725,13-05-2023,9055,P105,2802,East,1,60
102726,22-03-2023,8260,P103,1607,North,3,540
102727,14-06-2023,7502,P103,1735,North,3,540
102728,17-03-2024,9637,P105,1005,North,1,60
102729,04-03-2023,5368,P101,2537,West,3,450
102730,21-12-2023,9774,P101,2558,South,3,450
102731,20-02-2023,7433,P102,1604,South,3,285
102732,13-03-2023,9778,P104,1518,North,3,75
102733,12-02-2023,5395,P104,1445,North,2,50
102734,19-11-2023,5539,P102,1029,East,2,190
102735,26-03-2024,7667,P105,1591,West,4,240
102736,17-11-2023,6170,P105,2536,North,1,60
102737,14-11-2023,6307,P103,2228,North,3,540
102738,04-08-2023,8675,P104,2955,North,4,100
102739,07-05-2024,6530,P103,2280,South,2,360
102740,10-07-2023,6497,P103,1405,East,4,720
102741,07-06-2023,8813,P104,2892,North,1,25
102742,04-05-2024,7757,P105,2597,East,3,180
102743,31-03-2023,9671,P101,2615,West,3,450
102744,26-02-2024,7906,P105,1242,West,2,120
102745,05-05-2024,5884,P105,1555,South,1,60
102746,14-04-2023,5502,P103,1008,East,3,540
102747,20-02-2023,7984,P103,2624,East,2,360
102748,11-09-2023,9145,P103,2573,East,2,360
102749,17-04-2023,8593,P104,1021,South,1,25
102750,21-10-2023,6993,P104,1680,East,2,50
102751,24-08-2023,5224,P102,1257,North,1,95
102752,12-05-2024,7129,P103,1128,North,1,180
102753,19-11-2023,7229,P104,2033,West,1,25
102754,29-11-2023,5521,P102,2634,North,4,380
102755,22-12-2023,9998,P103,2623,South,1,180
102756,15-04-2023,8431,P103,1177,West,4,720
102757,12-09-2023,7975,P101,2943,East,4,600
102758,31-10-2023,9330,P104,1747,East,3,75
102759,31-01-2024,6490,P102,2454,South,4,380
102760,20-01-2023,9842,P103,1685,West,3,540
102761,25-12-2023,7593,P104,2737,East,4,100
102762,06-05-2024,9138,P102,2125,West,2,190
102763,13-03-2023,9477,P101,1915,North,2,300
102764,27-04-2023,6156,P102,1627,West,4,380
102765,02-01-2024,9498,P103,1715,East,1,180
102766,10-05-2023,8441,P105,1187,East,3,180
102767,03-04-2024,9149,P105,2558,West,2,120
102768,30-04-2023,5653,P101,1790,East,1,150
102769,01-08-2023,7608,P103,2608,East,4,720
102770,17-08-2023,9874,P103,1829,East,2,360
102771,02-07-2023,5158,P104,2155,West,3,75
102772,14-05-2023,5137,P105,2756,East,4,240
102773,05-12-2023,5532,P104,2178,South,4,100
102774,22-04-2024,9992,P103,1312,North,1,180
102775,08-05-2024,8373,P101,2347,South,2,300
102776,19-08-2023,5714,P105,1321,South,3,180
102777,19-01-2024,8690,P104,2533,North,3,75
102778,30-12-2023,8145,P101,2734,South,3,450
102779,21-03-2024,7324,P103,2336,North,4,720
102780,08-03-2024,5420,P102,1042,West,3,285
102781,28-04-2024,8044,P102,2967,North,1,95
102782,06-12-2023,7104,P105,2449,North,3,180
102783,13-03-2024,9664,P101,1737,West,1,150
102784,03-09-2023,9164,P104,1523,North,3,75
102785,29-01-2024,8269,P101,1090,East,4,600
102786,12-02-2024,6175,P105,1437,North,3,180
102787,09-09-2023,5719,P103,2109,South,3,540
102788,13-08-2023,9283,P101,2486,South,3,450
102789,06-06-2023,6686,P105,1874,East,2,120
102790,29-04-2023,8118,P105,2609,East,4,240
102791,04-04-2023,8571,P104,1290,East,3,75
102792,16-08-2023,5179,P103,2447,South,4,720
102793,31-12-2023,6772,P101,1948,East,1,150
102794,25-01-2024,5007,P105,2875,West,3,180
102795,05-07-2023,9255,P103,1287,South,2,360
102796,09-05-2024,7517,P104,1211,East,4,100
102797,30-11-2023,9100,P105,2412,East,1,60
102798,04-07-2023,7887,P104,2692,West,1,25
102799,22-01-2024,9476,P103,1218,West,2,360
102800,07-10-2023,7002,P104,1345,North,3,75
102801,07-02-2024,8755,P101,2034,West,4,600
102802,18-08-2023,5972,P104,2052,North,3,75
102803,26-04-2024,9399,P102,2659,West,1,95
102804,22-09-2023,7820,P102,1619,West,1,95
102805,07-06-2023,8035,P102,1659,South,1,95
102806,18-12-2023,8742,P102,1042,North,1,95
102807,18-03-2023,9367,P101,1581,North,2,300
102808,23-03-2023,9218,P105,1135,North,1,60
102809,03-03-2024,9606,P102,2196,West,1,95
102810,30-06-2023,7326,P102,1366,North,1,95
102811,08-12-2023,8438,P105,2857,North,4,240
102812,15-07-2023,7838,P102,2213,North,4,380
102813,01-03-2023,9815,P105,1694,West,3,180
102814,31-05-2023,6873,P102,2626,North,4,380
102815,02-03-2023,5396,P105,2445,South,2,120
102816,15-05-2023,7348,P105,1860,North,3,180
102817,03-03-2024,8465,P103,1193,North,3,540
102818,14-03-2024,9698,P104,2550,East,2,50
102819,27-11-2023,9311,P105,1800,West,3,180
102820,08-02-2023,5000,P102,1778,South,1,95
102821,10-09-2023,6194,P101,2959,South,1,150
102822,13-01-2024,8040,P105,2879,East,4,240
102823,18-03-2024,6099,P102,1168,South,1,95
102824,16-04-2023,8551,P105,2614,South,2,120
102825,21-08-2023,7671,P103,1900,South,1,180
102826,20-12-2023,5761,P101,2480,North,1,150
102827,24-01-2024,9362,P101,1899,North,3,450
102828,19-06-2023,5095,P102,2242,North,4,380
102829,05-08-2023,9016,P104,2769,East,1,25
102830,14-12-2023,7800,P103,1963,East,2,360
102831,14-01-2023,6573,P104,1420,North,3,75
102832,15-02-2024,9407,P101,2138,West,4,600
102833,16-01-2023,5266,P101,1500,North,2,300
102834,07-08-2023,8664,P104,2036,West,2,50
102835,21-01-2024,6121,P105,1148,South,4,240
102836,07-02-2024,7604,P104,1266,West,3,75
102837,11-02-2024,8205,P104,2483,East,2,50
102838,18-06-2023,9650,P105,1013,East,1,60
102839,14-01-2023,6117,P105,2273,South,2,120
102840,06-03-2024,8251,P105,1419,East,3,180
102841,31-08-2023,6894,P103,2420,West,3,540
102842,15-11-2023,7303,P101,2722,North,1,150
102843,18-04-2024,8005,P101,1580,North,1,150
102844,08-01-2023,7801,P105,2300,East,2,120
102845,10-10-2023,8916,P105,2992,East,3,180
102846,21-04-2023,6652,P103,2376,West,3,540
102847,09-02-2023,9653,P103,2131,North,1,180
102848,16-02-2024,9776,P102,1191,West,2,190
102849,09-03-2023,7437,P104,1950,East,1,25
102850,03-05-2023,7773,P101,2104,East,1,150
102851,13-11-2023,9832,P101,1858,South,4,600
102852,15-06-2023,9045,P103,2472,East,1,180
102853,22-07-2023,7095,P104,1434,North,3,75
102854,08-05-2023,7658,P103,1196,East,3,540
102855,30-12-2023,7842,P102,1331,West,4,380
102856,01-06-2023,8333,P102,1024,East,3,285
102857,16-02-2024,7300,P102,1792,North,3,285
102858,29-02-2024,6726,P103,1139,North,4,720
102859,26-05-2023,5512,P104,2034,East,2,50
102860,18-02-2023,5795,P105,1605,West,4,240
102861,13-04-2024,9959,P101,2327,West,3,450
102862,14-02-2024,9251,P105,2360,East,4,240
102863,03-01-2023,6626,P104,1989,East,2,50
102864,08-09-2023,8281,P103,2410,West,3,540
102865,18-03-2023,9419,P103,1842,West,3,540
102866,26-02-2024,6064,P103,2200,West,4,720
102867,08-08-2023,5361,P102,2952,East,4,380
102868,02-02-2024,7419,P102,2582,East,3,285
102869,20-01-2024,7998,P102,1840,East,3,285
102870,14-12-2023,7682,P105,1657,South,4,240
102871,14-01-2024,8733,P101,2536,West,2,300
102872,16-08-2023,5751,P103,1581,North,1,180
102873,28-04-2023,6336,P103,2249,East,1,180
102874,12-05-2024,6301,P105,2668,West,1,60
102875,24-09-2023,9417,P101,1514,West,3,450
102876,23-08-2023,6960,P101,1601,North,1,150
102877,17-06-2023,9650,P105,1868,South,4,240
102878,17-09-2023,8105,P103,2767,North,2,360
102879,22-02-2024,9209,P104,2477,North,2,50
102880,12-07-2023,5001,P104,2802,West,2,50
102881,03-07-2023,5749,P101,2866,North,4,600
102882,10-01-2023,8079,P101,2898,South,1,150
102883,03-12-2023,7848,P103,2319,West,2,360
102884,23-11-2023,8601,P101,1101,East,3,450
102885,25-12-2023,9668,P105,2087,West,2,120
102886,23-03-2024,9178,P104,2615,South,4,100
102887,21-05-2023,6033,P104,1723,South,1,25
102888,22-01-2023,5433,P101,1083,South,1,150
102889,08-11-2023,5617,P105,1473,North,4,240
102890,13-01-2024,5789,P101,1313,South,4,600
102891,12-07-2023,8622,P101,1226,South,1,150
102892,02-04-2023,7917,P105,2767,West,1,60
102893,07-04-2023,9416,P105,1255,West,2,120
102894,21-05-2023,5797,P102,1236,West,2,190
102895,14-09-2023,6778,P104,1489,West,3,75
102896,07-02-2023,7926,P101,1664,North,2,300
102897,04-09-2023,8757,P103,2309,North,4,720
102898,13-09-2023,8240,P101,2703,North,4,600
102899,17-03-2024,5651,P101,1536,South,3,450
102900,13-02-2024,6296,P103,1009,West,4,720
102901,25-10-2023,7753,P104,1364,North,1,25
102902,26-03-2023,9464,P102,2336,East,4,380
102903,21-02-2024,5471,P105,1674,East,4,240
102904,16-03-2024,9851,P102,1282,North,3,285
102905,06-02-2023,6318,P101,1251,South,2,300
102906,04-07-2023,9974,P101,1963,South,1,150
102907,08-04-2023,5983,P103,2597,East,2,360
102908,14-11-2023,9743,P103,1719,West,1,180
102909,22-01-2024,7650,P101,1412,South,3,450
102910,30-01-2023,8609,P102,1354,East,2,190
