customer_id,age,gender,city,membership_level,join_date,lifetime_value
7355,56,Female,Hyderabad,Platinum,19-10-2022,9450
7356,44,Female,Delhi,Silver,26-02-2021,9504
7357,58,Female,Delhi,Platinum,05-08-2022,3606
7358,55,Female,Mumbai,Platinum,06-08-2023,1146
7359,42,Male,Bangalore,Silver,10-07-2022,4230
7360,43,Male,Hyderabad,Silver,25-12-2022,8527
7361,31,Female,Chennai,Gold,18-11-2022,992
7362,31,Female,Bangalore,Silver,15-10-2022,1336
7363,31,Male,Delhi,Platinum,17-03-2021,9754
7364,42,Male,Hyderabad,Gold,07-06-2021,754
7365,53,Male,Delhi,Silver,26-03-2021,7237
7366,21,Male,Kolkata,Silver,18-11-2021,3603
7367,64,Male,Bangalore,Gold,05-11-2021,2454
7368,32,Male,Chennai,Platinum,14-06-2022,1566
7369,49,Female,Kolkata,Platinum,11-10-2021,1148
7370,35,Male,Chennai,Gold,19-06-2023,8495
7371,31,Male,Kolkata,Platinum,11-02-2021,8009
7372,18,Female,Bangalore,Silver,13-06-2023,7407
7373,59,Male,Delhi,Platinum,04-06-2023,9438
7374,37,Male,Chennai,Silver,14-05-2021,7619
7375,27,Male,Bangalore,Platinum,06-09-2022,4226
7376,27,Female,Chennai,Silver,11-10-2022,6156
7377,41,Male,Bangalore,Gold,08-02-2022,7569
7378,51,Female,Kolkata,Silver,08-05-2022,7522
7379,45,Male,Bangalore,Platinum,10-08-2021,2814
7380,44,Female,Kolkata,Silver,17-08-2021,9355
7381,57,Male,Delhi,Platinum,17-03-2023,3471
7382,18,Male,Kolkata,Platinum,28-03-2022,9229
7383,50,Male,Mumbai,Silver,25-09-2023,7584
7384,21,Female,Delhi,Platinum,02-11-2021,5878
7385,24,Male,Hyderabad,Gold,08-04-2023,1081
7386,26,Male,Hyderabad,Platinum,28-06-2023,3388
7387,33,Female,Bangalore,Gold,29-04-2021,3534
7388,22,Female,Bangalore,Gold,03-09-2022,2398
7389,51,Female,Mumbai,Platinum,12-05-2023,8603
7390,40,Male,Bangalore,Gold,27-07-2023,9607
7391,60,Female,Delhi,Gold,20-11-2021,9272
7392,42,Male,Delhi,Silver,10-07-2023,954
7393,30,Female,Kolkata,Gold,08-06-2021,5417
7394,41,Female,Chennai,Gold,27-08-2021,9092
7395,28,Male,Bangalore,Gold,31-01-2022,570
7396,34,Male,Mumbai,Gold,16-11-2021,1932
7397,54,Male,Hyderabad,Gold,27-04-2023,5459
7398,30,Male,Delhi,Platinum,08-07-2021,1001
7399,44,Female,Delhi,Gold,05-11-2021,6599
7400,37,Female,Delhi,Platinum,06-09-2021,9381
7401,50,Female,Chennai,Platinum,22-06-2022,4971
7402,59,Male,Chennai,Platinum,02-12-2022,7207
7403,49,Male,Bangalore,Silver,21-05-2022,615
7404,25,Female,Hyderabad,Silver,29-01-2022,3537
7405,46,Female,Mumbai,Platinum,14-10-2022,5458
7406,57,Male,Chennai,Silver,10-02-2022,8227
7407,36,Female,Kolkata,Gold,27-09-2023,5257
7408,23,Female,Chennai,Platinum,30-06-2021,7167
7409,61,Female,Delhi,Platinum,21-01-2021,1820
7410,56,Male,Mumbai,Platinum,06-11-2022,9927
7411,58,Female,Bangalore,Silver,06-08-2022,6182
7412,38,Male,Chennai,Silver,17-08-2022,8193
7413,39,Female,Delhi,Silver,04-06-2021,2992
7414,59,Male,Kolkata,Gold,08-04-2023,8964
7415,27,Female,Kolkata,Silver,17-05-2023,7586
7416,27,Female,Bangalore,Platinum,13-07-2022,5093
7417,46,Female,Bangalore,Silver,13-07-2021,5296
7418,33,Male,Chennai,Silver,12-08-2021,5056
7419,18,Female,Bangalore,Silver,03-02-2022,3855
7420,34,Female,Hyderabad,Silver,19-01-2023,8684
7421,47,Male,Hyderabad,Platinum,07-10-2021,4493
7422,43,Male,Delhi,Silver,07-09-2023,279
7423,63,Female,Delhi,Platinum,10-01-2021,4508
7424,36,Female,Delhi,Silver,11-01-2022,2062
7425,38,Female,Hyderabad,Gold,17-04-2022,818
7426,34,Female,Chennai,Gold,01-06-2021,1159
7427,63,Female,Chennai,Platinum,06-05-2023,3935
7428,57,Male,Bangalore,Platinum,08-09-2022,8314
7429,38,Female,Chennai,Gold,04-05-2021,2368
7430,58,Male,Delhi,Gold,28-11-2022,3445
7431,57,Male,Mumbai,Silver,13-03-2023,7435
7432,62,Female,Delhi,Gold,07-07-2022,1361
7433,36,Male,Hyderabad,Platinum,28-02-2022,2240
7434,24,Female,Mumbai,Platinum,07-06-2022,8360
7435,34,Male,Bangalore,Gold,31-12-2022,5849
7436,18,Male,Kolkata,Platinum,28-05-2022,9491
7437,54,Female,Chennai,Silver,15-07-2023,7518
7438,23,Female,Chennai,Silver,20-06-2021,7683
7439,43,Male,Hyderabad,Gold,30-04-2023,4332
7440,19,Female,Delhi,Platinum,05-03-2023,1044
7441,49,Female,Delhi,Gold,19-07-2022,5977
7442,22,Male,Mumbai,Platinum,05-05-2021,1843
7443,54,Male,Chennai,Platinum,24-06-2021,1463
7444,48,Male,Hyderabad,Platinum,19-05-2022,3134
7445,29,Female,Bangalore,Silver,16-02-2023,6339
7446,52,Female,Delhi,Platinum,16-02-2023,7374
7447,47,Female,Chennai,Silver,20-01-2022,415
7448,23,Male,Kolkata,Platinum,12-12-2022,4976
7449,32,Female,Hyderabad,Gold,07-02-2023,2540
7450,32,Male,Mumbai,Silver,15-11-2022,7906
7451,33,Male,Delhi,Silver,25-07-2022,9899
7452,37,Male,Delhi,Silver,10-08-2023,2290
7453,30,Male,Bangalore,Gold,16-04-2021,1316
7454,61,Male,Delhi,Silver,05-08-2023,7950
7455,59,Male,Hyderabad,Gold,29-09-2022,5534
7456,63,Male,Chennai,Platinum,12-06-2022,2361
7457,48,Female,Chennai,Platinum,07-02-2021,3456
7458,51,Male,Chennai,Gold,30-01-2022,9540
7459,46,Female,Kolkata,Silver,25-01-2023,3376
7460,20,Female,Kolkata,Silver,10-07-2023,6580
7461,26,Female,Delhi,Gold,22-04-2022,3545
7462,28,Female,Kolkata,Platinum,12-04-2022,7196
7463,28,Female,Kolkata,Gold,23-12-2022,9532
7464,42,Male,Bangalore,Silver,20-05-2022,3133
7465,39,Female,Kolkata,Silver,11-11-2021,7941
7466,59,Female,Mumbai,Silver,12-10-2021,5855
7467,63,Female,Mumbai,Silver,09-04-2022,2648
7468,26,Male,Mumbai,Platinum,11-11-2022,1027
7469,37,Female,Delhi,Platinum,21-09-2021,6096
7470,38,Female,Chennai,Platinum,02-09-2022,1403
7471,27,Female,Bangalore,Silver,08-10-2022,6819
7472,39,Female,Delhi,Silver,05-03-2022,6998
7473,46,Male,Chennai,Silver,31-12-2021,1044
7474,26,Female,Bangalore,Gold,30-06-2021,3171
7475,22,Male,Bangalore,Silver,04-01-2023,1468
7476,57,Male,Bangalore,Platinum,26-05-2023,4944
7477,28,Female,Mumbai,Platinum,21-09-2023,7935
7478,18,Female,Mumbai,Platinum,23-10-2022,3730
7479,59,Male,Mumbai,Gold,01-09-2021,5285
7480,18,Female,Bangalore,Platinum,09-11-2021,9195
7481,56,Female,Hyderabad,Gold,17-03-2021,8519
7482,63,Female,Bangalore,Gold,31-05-2023,9343
7483,22,Male,Mumbai,Gold,19-09-2021,2464
7484,39,Male,Bangalore,Silver,19-08-2021,219
7485,43,Female,Mumbai,Silver,04-12-2022,1981
7486,23,Female,Mumbai,Platinum,15-01-2022,7057
7487,49,Male,Mumbai,Platinum,08-10-2022,5034
7488,28,Male,Hyderabad,Gold,05-11-2021,7496
7489,27,Male,Chennai,Silver,03-02-2023,8948
7490,64,Male,Bangalore,Platinum,23-01-2022,2444
7491,56,Male,Delhi,Platinum,27-01-2023,3183
7492,51,Male,Mumbai,Silver,16-02-2023,2925
7493,48,Male,Hyderabad,Gold,21-11-2021,4799
7494,29,Female,Delhi,Platinum,22-04-2023,5566
7495,61,Male,Chennai,Platinum,29-05-2023,5087
7496,33,Male,Bangalore,Silver,01-04-2022,396
7497,55,Female,Hyderabad,Silver,27-05-2022,5426
7498,20,Female,Mumbai,Gold,09-12-2021,3028
7499,19,Female,Mumbai,Gold,31-05-2022,4188
7500,22,Male,Mumbai,Platinum,18-03-2022,5932
7501,28,Male,Hyderabad,Gold,03-07-2022,5479
7502,42,Female,Delhi,Platinum,06-08-2022,2669
7503,52,Female,Chennai,Platinum,19-09-2021,1830
7504,52,Female,Bangalore,Silver,19-01-2023,3478
7505,39,Male,Chennai,Platinum,30-03-2023,2238
7506,54,Female,Mumbai,Silver,08-04-2022,5632
7507,39,Male,Chennai,Platinum,17-05-2023,5221
7508,28,Male,Delhi,Platinum,21-11-2022,4530
7509,49,Male,Kolkata,Platinum,31-08-2022,6670
7510,52,Male,Kolkata,Gold,29-06-2023,7277
7511,48,Female,Bangalore,Gold,15-08-2021,4961
7512,62,Female,Bangalore,Silver,07-06-2022,5419
7513,25,Female,Chennai,Platinum,17-02-2023,7201
7514,37,Male,Bangalore,Silver,08-07-2021,1587
7515,59,Female,Hyderabad,Silver,28-07-2021,841
7516,51,Male,Delhi,Platinum,13-01-2021,5812
7517,21,Male,Mumbai,Gold,08-06-2023,7410
7518,35,Male,Mumbai,Gold,11-06-2021,774
7519,21,Female,Chennai,Silver,26-07-2022,9410
7520,37,Male,Mumbai,Gold,08-05-2022,7996
7521,26,Male,Chennai,Platinum,11-03-2022,8791
7522,33,Female,Bangalore,Platinum,05-01-2021,4890
7523,43,Female,Bangalore,Gold,21-07-2021,1656
7524,55,Female,Hyderabad,Gold,20-02-2022,1795
7525,42,Male,Hyderabad,Silver,12-01-2021,8508
7526,21,Male,Delhi,Gold,06-08-2023,8186
7527,58,Female,Mumbai,Silver,01-02-2022,8774
7528,62,Male,Hyderabad,Platinum,07-12-2021,2329
7529,58,Male,Delhi,Platinum,22-01-2023,1031
7530,55,Female,Kolkata,Platinum,08-08-2023,5168
7531,36,Female,Hyderabad,Gold,08-01-2022,3681
7532,31,Female,Delhi,Gold,13-01-2022,2317
7533,38,Female,Chennai,Gold,13-08-2021,4682
7534,32,Female,Chennai,Silver,01-07-2021,2206
7535,20,Female,Delhi,Silver,24-10-2021,8688
7536,54,Female,Bangalore,Silver,27-03-2023,6960
7537,63,Female,Kolkata,Platinum,03-11-2021,9110
7538,33,Male,Delhi,Silver,07-03-2022,5894
7539,31,Male,Hyderabad,Gold,21-11-2022,6262
7540,26,Male,Bangalore,Gold,28-04-2021,3279
7541,64,Male,Delhi,Platinum,18-12-2021,5478
7542,24,Male,Mumbai,Gold,11-08-2022,210
7543,31,Male,Hyderabad,Gold,15-02-2021,5080
7544,23,Male,Hyderabad,Gold,15-08-2021,610
7545,38,Male,Chennai,Silver,22-12-2021,798
7546,32,Male,Mumbai,Silver,21-10-2021,1023
7547,25,Male,Mumbai,Gold,28-08-2021,8076
7548,51,Male,Hyderabad,Gold,14-12-2021,5417
7549,57,Female,Kolkata,Gold,21-05-2021,7286
7550,18,Male,Bangalore,Gold,23-07-2021,512
7551,49,Female,Chennai,Silver,24-10-2022,6871
7552,22,Male,Mumbai,Platinum,04-10-2022,6900
7553,47,Female,Chennai,Gold,11-05-2023,2692
7554,39,Male,Hyderabad,Silver,25-04-2023,430
7555,37,Female,Bangalore,Gold,22-09-2023,3940
7556,33,Male,Delhi,Platinum,26-09-2021,243
7557,24,Female,Mumbai,Silver,09-11-2021,7732
7558,24,Male,Bangalore,Silver,22-02-2022,8292
7559,19,Female,Chennai,Platinum,04-07-2023,7478
7560,64,Male,Hyderabad,Platinum,17-05-2021,3657
7561,31,Female,Bangalore,Silver,20-09-2022,5584
7562,48,Female,Delhi,Platinum,17-12-2021,5815
7563,58,Female,Bangalore,Gold,10-06-2021,5706
7564,31,Female,Hyderabad,Platinum,29-10-2022,3195
7565,22,Female,Chennai,Platinum,22-06-2021,3838
7566,28,Female,Mumbai,Silver,10-05-2021,7717
7567,57,Female,Mumbai,Platinum,20-03-2021,3484
7568,22,Female,Kolkata,Silver,06-09-2023,8562
7569,46,Male,Chennai,Gold,23-07-2022,4541
7570,28,Male,Kolkata,Platinum,13-05-2023,816
7571,22,Male,Kolkata,Platinum,26-02-2021,439
7572,49,Female,Hyderabad,Silver,04-02-2022,6252
7573,53,Female,Hyderabad,Silver,29-12-2021,6654
7574,32,Male,Hyderabad,Platinum,01-12-2021,9314
7575,36,Male,Delhi,Silver,14-05-2021,5087
7576,39,Female,Chennai,Platinum,14-01-2021,2104
7577,51,Female,Mumbai,Gold,10-10-2021,6365
7578,34,Male,Chennai,Platinum,17-03-2023,1012
7579,29,Female,Hyderabad,Gold,21-10-2022,5199
7580,42,Male,Delhi,Gold,25-02-2022,7842
7581,34,Female,Chennai,Silver,07-05-2021,1930
7582,27,Male,Chennai,Silver,11-02-2023,9223
7583,45,Male,Kolkata,Silver,06-04-2023,3624
7584,35,Female,Chennai,Silver,06-08-2021,6262
7585,35,Male,Kolkata,Platinum,24-06-2023,2407
7586,62,Female,Kolkata,Gold,15-01-2023,3568
7587,49,Female,Bangalore,Platinum,31-05-2023,5671
7588,31,Female,Hyderabad,Gold,11-11-2022,2427
7589,33,Female,Delhi,Gold,17-10-2022,7839
7590,35,Female,Kolkata,Gold,04-05-2022,4580
7591,33,Male,Chennai,Platinum,24-09-2023,2020
7592,34,Female,Kolkata,Silver,17-09-2021,9040
7593,24,Female,Kolkata,Platinum,06-08-2021,388
7594,29,Male,Kolkata,Gold,31-03-2023,9614
7595,51,Female,Mumbai,Platinum,20-10-2022,5421
7596,27,Male,Mumbai,Gold,04-05-2022,8870
7597,22,Female,Mumbai,Silver,07-08-2023,6946
7598,38,Male,Mumbai,Silver,19-03-2022,4812
7599,20,Female,Bangalore,Platinum,09-04-2021,2088
7600,36,Female,Kolkata,Silver,01-07-2021,1750
7601,62,Female,Bangalore,Gold,18-06-2021,7259
7602,61,Female,Chennai,Gold,21-08-2021,5433
7603,52,Female,Hyderabad,Silver,14-08-2023,5835
7604,23,Male,Delhi,Silver,03-04-2021,233
7605,31,Male,Bangalore,Silver,21-09-2022,8687
7606,21,Female,Mumbai,Platinum,17-04-2022,1629
7607,62,Male,Mumbai,Platinum,31-05-2022,5446
7608,35,Female,Chennai,Gold,26-03-2021,2187
7609,46,Female,Kolkata,Platinum,10-11-2022,6471
7610,52,Female,Delhi,Platinum,03-06-2022,3082
7611,55,Male,Bangalore,Gold,16-01-2022,1747
7612,33,Female,Kolkata,Gold,11-02-2022,662
7613,37,Male,Kolkata,Silver,20-08-2021,6907
7614,41,Female,Hyderabad,Silver,08-09-2021,5505
7615,52,Female,Hyderabad,Platinum,26-03-2021,713
7616,61,Male,Bangalore,Gold,15-11-2021,5374
7617,36,Female,Bangalore,Platinum,12-07-2021,3766
7618,21,Male,Bangalore,Platinum,27-09-2022,4003
7619,50,Female,Bangalore,Gold,26-07-2023,4138
7620,19,Female,Mumbai,Gold,24-08-2022,1671
7621,30,Female,Kolkata,Gold,30-08-2022,8203
7622,62,Male,Kolkata,Gold,06-06-2023,537
7623,47,Female,Mumbai,Platinum,27-10-2021,7251
7624,51,Male,Kolkata,Platinum,24-12-2021,7644
7625,47,Female,Bangalore,Platinum,11-07-2022,3612
7626,41,Female,Delhi,Gold,04-02-2023,2592
7627,61,Male,Hyderabad,Silver,29-03-2022,1176
7628,50,Female,Hyderabad,Platinum,04-06-2023,5178
7629,58,Female,Kolkata,Silver,18-09-2023,4268
7630,27,Male,Delhi,Silver,17-07-2022,1071
7631,35,Male,Hyderabad,Silver,21-05-2022,3609
7632,36,Male,Delhi,Gold,06-03-2021,2789
7633,24,Female,Mumbai,Gold,20-07-2022,1749
7634,36,Male,Chennai,Platinum,10-08-2023,4661
7635,41,Male,Kolkata,Platinum,10-08-2021,2821
7636,32,Female,Mumbai,Gold,11-04-2022,2729
7637,58,Male,Mumbai,Gold,13-03-2021,7362
7638,59,Male,Delhi,Silver,07-06-2023,8551
7639,40,Female,Kolkata,Gold,19-04-2022,6599
7640,21,Male,Mumbai,Gold,11-11-2022,2781
7641,55,Female,Bangalore,Gold,29-11-2022,6765
7642,21,Male,Mumbai,Gold,17-10-2022,7305
7643,22,Male,Bangalore,Silver,19-01-2021,7156
7644,58,Female,Chennai,Platinum,06-06-2022,3134
7645,61,Male,Bangalore,Silver,11-09-2023,2511
7646,40,Female,Bangalore,Gold,23-02-2023,2995
7647,57,Male,Delhi,Gold,14-11-2022,4528
7648,54,Male,Mumbai,Platinum,19-02-2022,7023
7649,28,Female,Chennai,Platinum,30-12-2021,4528
7650,28,Female,Mumbai,Platinum,12-06-2022,3788
7651,30,Male,Bangalore,Silver,21-03-2021,3316
7652,31,Male,Hyderabad,Platinum,07-03-2023,4853
7653,25,Male,Bangalore,Gold,09-07-2021,3947
7654,42,Female,Mumbai,Gold,28-05-2021,7024
7655,35,Female,Chennai,Gold,06-11-2022,1659
7656,61,Male,Hyderabad,Silver,19-03-2022,4630
7657,61,Male,Chennai,Platinum,22-09-2021,2651
7658,35,Male,Delhi,Platinum,22-05-2023,7531
7659,27,Female,Bangalore,Platinum,12-10-2022,4290
7660,24,Male,Bangalore,Platinum,24-05-2022,9163
7661,61,Female,Delhi,Gold,28-10-2021,5241
7662,31,Female,Mumbai,Silver,11-04-2022,1311
7663,32,Male,Bangalore,Platinum,31-12-2021,9986
7664,33,Female,Mumbai,Gold,03-02-2022,9673
7665,19,Female,Chennai,Gold,08-05-2022,3785
7666,47,Male,Hyderabad,Silver,26-06-2022,7801
7667,47,Male,Hyderabad,Platinum,27-03-2023,2573
7668,35,Male,Hyderabad,Silver,25-04-2022,7042
7669,48,Male,Kolkata,Platinum,17-06-2021,8733
7670,61,Male,Delhi,Silver,26-08-2022,5298
7671,30,Male,Hyderabad,Platinum,01-04-2021,4923
7672,37,Male,Bangalore,Platinum,24-12-2022,3018
7673,52,Female,Delhi,Silver,22-04-2023,3125
7674,40,Male,Chennai,Platinum,27-10-2021,9664
7675,59,Male,Chennai,Silver,23-06-2021,909
7676,50,Male,Chennai,Silver,08-10-2022,7192
7677,55,Male,Chennai,Platinum,08-01-2022,938
7678,52,Male,Kolkata,Platinum,24-01-2021,4790
7679,53,Male,Mumbai,Silver,20-07-2021,6287
7680,37,Female,Mumbai,Gold,01-01-2023,3918
7681,20,Male,Hyderabad,Silver,07-01-2021,8401
7682,25,Female,Kolkata,Gold,06-01-2021,5281
7683,57,Male,Mumbai,Gold,22-09-2022,2778
7684,49,Female,Chennai,Silver,10-06-2021,1758
7685,46,Female,Mumbai,Silver,20-08-2022,4200
7686,24,Female,Delhi,Silver,28-05-2023,4745
7687,19,Male,Hyderabad,Gold,05-09-2021,5539
7688,38,Male,Mumbai,Silver,15-06-2021,9256
7689,23,Male,Delhi,Silver,04-03-2022,2916
7690,45,Male,Bangalore,Platinum,25-05-2021,4502
7691,59,Male,Delhi,Platinum,26-05-2022,2009
7692,53,Male,Delhi,Platinum,27-06-2022,6030
7693,49,Female,Chennai,Silver,22-07-2023,2197
7694,62,Female,Chennai,Silver,24-05-2022,3131
7695,59,Female,Hyderabad,Silver,26-06-2023,2330
7696,63,Male,Chennai,Gold,08-08-2021,4612
7697,26,Male,Delhi,Gold,07-10-2022,6713
7698,28,Female,Kolkata,Platinum,30-07-2022,2996
7699,40,Male,Chennai,Gold,17-03-2021,7948
7700,28,Male,Chennai,Gold,05-10-2022,6523
7701,19,Male,Delhi,Gold,04-04-2023,6945
7702,20,Female,Bangalore,Platinum,15-11-2021,5402
7703,28,Female,Bangalore,Platinum,23-05-2023,1755
7704,52,Male,Mumbai,Gold,07-02-2021,8381
7705,32,Female,Hyderabad,Silver,20-07-2022,4643
7706,60,Female,Bangalore,Platinum,04-10-2022,8722
7707,28,Male,Chennai,Gold,31-12-2022,4905
7708,48,Male,Kolkata,Silver,29-05-2022,5039
7709,45,Female,Mumbai,Silver,03-09-2021,4158
7710,45,Female,Hyderabad,Platinum,20-05-2021,4864
7711,49,Male,Kolkata,Silver,19-03-2023,9362
7712,42,Male,Kolkata,Platinum,15-09-2021,946
7713,37,Male,Chennai,Gold,09-09-2022,2384
7714,45,Female,Delhi,Platinum,16-01-2022,8146
7715,42,Female,Delhi,Silver,28-04-2023,9776
7716,28,Male,Delhi,Platinum,23-04-2022,5521
7717,36,Male,Bangalore,Platinum,04-07-2021,9410
7718,45,Male,Delhi,Gold,30-10-2021,7348
7719,18,Male,Hyderabad,Silver,09-05-2022,2224
7720,22,Female,Chennai,Platinum,26-01-2023,6373
7721,27,Male,Bangalore,Gold,13-06-2021,9934
7722,59,Male,Hyderabad,Gold,06-10-2022,2911
7723,63,Female,Delhi,Gold,22-07-2021,7218
7724,51,Male,Hyderabad,Gold,12-02-2022,9846
7725,53,Female,Kolkata,Gold,29-07-2021,7397
7726,19,Female,Chennai,Platinum,09-05-2023,1902
7727,35,Female,Chennai,Platinum,11-04-2021,5729
7728,30,Male,Hyderabad,Silver,22-03-2022,7416
7729,22,Female,Mumbai,Platinum,17-06-2023,7855
7730,37,Male,Chennai,Silver,22-02-2023,5617
7731,19,Female,Kolkata,Silver,29-08-2023,6524
7732,28,Female,Chennai,Silver,14-09-2023,4073
7733,47,Female,Mumbai,Platinum,15-07-2022,8513
7734,49,Male,Chennai,Gold,03-01-2022,9868
7735,49,Male,Chennai,Silver,27-08-2021,465
7736,55,Female,Mumbai,Gold,28-12-2022,8419
7737,45,Male,Chennai,Silver,18-10-2021,5578
7738,27,Female,Hyderabad,Platinum,07-01-2022,2324
7739,39,Female,Bangalore,Silver,12-05-2023,631
7740,34,Female,Hyderabad,Platinum,07-03-2022,5174
7741,39,Female,Chennai,Gold,07-10-2021,3977
7742,60,Male,Delhi,Platinum,12-04-2022,7237
7743,36,Female,Delhi,Gold,12-11-2021,1285
7744,34,Male,Bangalore,Platinum,16-09-2023,6395
7745,41,Female,Chennai,Silver,18-03-2021,6459
7746,53,Female,Kolkata,Silver,27-03-2023,2685
7747,49,Female,Chennai,Platinum,31-05-2021,8492
7748,63,Female,Delhi,Gold,31-01-2022,5598
7749,53,Female,Mumbai,Gold,11-05-2022,5278
7750,45,Male,Bangalore,Gold,24-10-2021,7402
7751,31,Male,Mumbai,Platinum,31-10-2022,3248
7752,53,Female,Kolkata,Platinum,11-12-2022,6702
7753,23,Male,Chennai,Platinum,05-08-2023,999
7754,26,Male,Kolkata,Platinum,15-06-2023,4022
7755,38,Female,Mumbai,Gold,11-02-2022,5811
7756,29,Female,Chennai,Gold,14-10-2021,6209
7757,47,Female,Hyderabad,Platinum,08-05-2022,9687
7758,48,Female,Hyderabad,Platinum,06-07-2023,5463
7759,57,Male,Kolkata,Gold,20-06-2022,8826
7760,21,Male,Hyderabad,Gold,01-04-2022,5770
7761,48,Male,Hyderabad,Silver,07-05-2022,9307
7762,44,Male,Delhi,Platinum,09-01-2021,4840
7763,42,Female,Hyderabad,Silver,07-07-2023,5533
7764,22,Female,Delhi,Gold,12-05-2021,9039
7765,23,Female,Bangalore,Gold,18-03-2021,2495
7766,22,Female,Delhi,Platinum,08-01-2023,1631
7767,44,Male,Delhi,Silver,11-05-2021,5372
7768,25,Male,Mumbai,Gold,24-09-2023,2561
7769,26,Female,Delhi,Silver,07-06-2023,7741
7770,32,Male,Delhi,Silver,16-02-2022,923
7771,53,Male,Mumbai,Silver,31-03-2021,1747
7772,58,Female,Delhi,Silver,13-05-2022,9371
7773,24,Male,Hyderabad,Silver,21-09-2022,8475
7774,49,Female,Delhi,Platinum,14-09-2022,1565
7775,25,Male,Bangalore,Platinum,08-06-2023,8941
7776,64,Male,Delhi,Silver,20-12-2021,4053
7777,32,Female,Delhi,Platinum,28-09-2021,4882
7778,54,Female,Bangalore,Gold,27-01-2022,6160
7779,36,Female,Mumbai,Silver,08-03-2022,8543
7780,56,Male,Hyderabad,Platinum,09-01-2023,7889
7781,23,Female,Delhi,Platinum,17-04-2022,5357
7782,36,Male,Hyderabad,Gold,26-01-2023,3698
7783,45,Female,Kolkata,Gold,04-11-2021,3185
7784,34,Male,Hyderabad,Gold,23-05-2022,1767
7785,59,Female,Mumbai,Gold,24-02-2021,8603
7786,36,Female,Mumbai,Silver,06-02-2021,6869
7787,48,Male,Delhi,Platinum,19-06-2023,4391
7788,28,Male,Bangalore,Platinum,24-02-2021,9918
7789,32,Female,Mumbai,Gold,08-06-2022,7356
7790,27,Male,Bangalore,Platinum,04-07-2023,8913
7791,60,Female,Kolkata,Platinum,08-04-2022,6717
7792,40,Male,Bangalore,Platinum,28-11-2022,5335
7793,20,Male,Chennai,Gold,23-04-2022,6951
7794,20,Female,Bangalore,Platinum,19-01-2023,8409
7795,35,Female,Mumbai,Platinum,16-03-2023,7374
7796,42,Male,Bangalore,Platinum,17-12-2022,1919
7797,60,Male,Bangalore,Silver,30-07-2021,8261
7798,37,Male,Chennai,Silver,14-08-2021,4214
7799,46,Male,Chennai,Platinum,07-01-2021,1078
7800,39,Female,Delhi,Platinum,02-01-2023,8985
7801,32,Female,Mumbai,Platinum,03-04-2023,6472
7802,56,Male,Delhi,Platinum,24-06-2022,1809
7803,27,Female,Chennai,Platinum,16-09-2023,9267
7804,38,Male,Bangalore,Platinum,16-03-2023,6914
7805,46,Male,Chennai,Silver,31-07-2021,5309
7806,49,Male,Kolkata,Gold,08-07-2021,2648
7807,27,Female,Bangalore,Platinum,16-03-2021,2336
7808,30,Male,Delhi,Platinum,24-01-2023,7166
7809,64,Female,Bangalore,Platinum,24-04-2021,2253
7810,40,Female,Kolkata,Gold,10-11-2022,7963
7811,40,Male,Chennai,Platinum,10-09-2022,283
7812,48,Female,Mumbai,Platinum,31-05-2021,9831
7813,21,Male,Hyderabad,Gold,12-03-2022,2868
7814,20,Male,Mumbai,Platinum,28-05-2023,5431
7815,38,Female,Mumbai,Gold,25-03-2021,9090
7816,19,Male,Chennai,Gold,31-07-2021,2020
7817,21,Female,Mumbai,Platinum,18-02-2023,4614
7818,18,Female,Kolkata,Silver,14-04-2023,7449
7819,32,Female,Chennai,Silver,20-02-2023,9490
7820,50,Male,Mumbai,Platinum,06-04-2022,6772
7821,23,Female,Hyderabad,Gold,26-07-2023,7827
7822,24,Male,Delhi,Gold,26-06-2021,3094
7823,36,Male,Chennai,Gold,22-02-2023,3617
7824,61,Female,Chennai,Platinum,08-11-2021,448
7825,18,Female,Bangalore,Silver,25-11-2022,8010
7826,56,Male,Mumbai,Gold,08-06-2021,2090
7827,36,Female,Delhi,Gold,02-12-2022,8080
7828,62,Female,Hyderabad,Platinum,05-07-2021,2315
7829,43,Female,Kolkata,Silver,16-04-2022,6781
7830,61,Male,Chennai,Silver,14-08-2023,3263
7831,29,Female,Kolkata,Platinum,05-11-2021,5851
7832,39,Male,Kolkata,Silver,09-09-2023,2006
7833,30,Male,Kolkata,Platinum,03-09-2021,7500
7834,45,Female,Bangalore,Gold,09-04-2023,8687
7835,31,Female,Kolkata,Platinum,03-09-2023,2894
7836,39,Male,Mumbai,Gold,19-01-2022,5693
7837,47,Male,Mumbai,Platinum,11-02-2021,8423
7838,61,Female,Delhi,Gold,12-10-2021,4850
7839,37,Male,Delhi,Gold,07-09-2023,8326
7840,61,Female,Hyderabad,Platinum,15-09-2023,992
7841,44,Male,Kolkata,Gold,12-07-2023,4391
7842,55,Female,Kolkata,Silver,27-10-2021,1289
7843,59,Male,Bangalore,Platinum,16-09-2023,8621
7844,58,Female,Kolkata,Silver,20-06-2023,2980
7845,51,Female,Kolkata,Gold,12-03-2022,4697
7846,56,Male,Kolkata,Gold,04-01-2022,989
7847,58,Female,Chennai,Gold,24-05-2023,4394
7848,61,Male,Chennai,Platinum,01-05-2022,4657
7849,54,Male,Bangalore,Gold,07-08-2023,6871
7850,18,Male,Bangalore,Silver,12-03-2022,4835
7851,32,Male,Mumbai,Silver,17-03-2023,6161
